VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1770397080824	28.0403	28.5503	-3.0993	0.923184	-0.233236	-0.302889	0.0398835	img_Drone1__0_1770397081524594800.png
Drone1	1770397080878	28.9915	28.4425	-2.87693	0.923183	-0.233239	-0.30289	0.0398825	img_Drone1__0_1770397081577700500.png
Drone1	1770397080923	29.7911	28.3448	-2.68417	0.923182	-0.233241	-0.30289	0.0398819	img_Drone1__0_1770397081623071200.png
Drone1	1770397080977	30.7587	28.2183	-2.44384	0.923182	-0.233243	-0.30289	0.0398814	img_Drone1__0_1770397081677336100.png
Drone1	1770397081028	31.6804	28.0897	-2.20771	0.923182	-0.233244	-0.30289	0.039881	img_Drone1__0_1770397081729247100.png
Drone1	1770397081079	32.6088	27.9529	-1.96161	0.92724	-0.216547	-0.302121	0.04534	img_Drone1__0_1770397081778231100.png
Drone1	1770397081130	33.5414	27.8103	-1.70287	0.939742	-0.153468	-0.298372	0.0656287	img_Drone1__0_1770397081829799600.png
Drone1	1770397081184	34.538	27.6527	-1.4224	0.948015	-0.0890813	-0.293207	0.0858003	img_Drone1__0_1770397081882754700.png
Drone1	1770397081232	35.4322	27.5094	-1.16913	0.951789	-0.031523	-0.287672	0.10173	img_Drone1__0_1770397081931000500.png
Drone1	1770397081278	36.2775	27.3747	-0.92909	0.952467	0.0231371	-0.281633	0.113812	img_Drone1__0_1770397081975959300.png
Drone1	1770397081329	37.2448	27.2247	-0.657303	0.94987	0.0858022	-0.273634	0.124537	img_Drone1__0_1770397082029502700.png
Drone1	1770397081386	38.3362	27.064	-0.35341	0.950293	0.0982301	-0.271302	0.117005	img_Drone1__0_1770397082083788500.png
Drone1	1770397081434	39.2619	26.9345	-0.0948318	0.9515	0.0999184	-0.270816	0.106406	img_Drone1__0_1770397082133040200.png
Drone1	1770397081491	40.367	26.7865	0.218246	0.956782	0.154132	-0.218938	0.113481	img_Drone1__0_1770397082184616500.png
Drone1	1770397081539	41.2973	26.6658	0.493132	0.96271	0.187602	-0.155872	0.117042	img_Drone1__0_1770397082238106100.png
Drone1	1770397081590	42.2872	26.5494	0.781061	0.965965	0.213358	-0.0868233	0.117696	img_Drone1__0_1770397082287922600.png
Drone1	1770397081641	43.2763	26.451	1.05419	0.967939	0.222343	-0.0194119	0.115241	img_Drone1__0_1770397082339080700.png
Drone1	1770397081689	44.2015	26.3772	1.29291	0.970284	0.210727	0.0420969	0.111223	img_Drone1__0_1770397082387511800.png
Drone1	1770397081743	44.885	26.3358	1.44859	0.97093	0.186682	0.105321	0.106548	img_Drone1__0_1770397082441877300.png
Drone1	1770397081794	45.1773	26.3256	1.44193	0.969605	0.172796	0.135392	0.108064	img_Drone1__0_1770397082493301300.png
Drone1	1770397081845	45.111	26.3302	1.39554	0.965624	0.162476	0.168677	0.112779	img_Drone1__0_1770397082544438200.png
Drone1	1770397081890	45.7882	26.3189	1.38845	0.960481	0.150338	0.202849	0.117164	img_Drone1__0_1770397082589105600.png
Drone1	1770397081947	46.6205	26.3166	1.36272	0.955472	0.133956	0.234914	0.118084	img_Drone1__0_1770397082646694500.png
Drone1	1770397081998	47.3375	26.3247	1.32253	0.952794	0.118876	0.254548	0.115142	img_Drone1__0_1770397082697999000.png
Drone1	1770397082046	47.9866	26.3396	1.26994	0.951662	0.104536	0.267151	0.109739	img_Drone1__0_1770397082745998600.png
Drone1	1770397082100	48.6865	26.3633	1.19428	0.951609	0.0884043	0.27639	0.101158	img_Drone1__0_1770397082798106400.png
Drone1	1770397082148	49.2814	26.3894	1.11311	0.95232	0.0741589	0.281391	0.0916829	img_Drone1__0_1770397082847686200.png
Drone1	1770397082202	49.9205	26.4229	1.00707	0.953624	0.0582965	0.284453	0.0793063	img_Drone1__0_1770397082902145000.png
Drone1	1770397082250	50.4624	26.4555	0.900502	0.954976	0.0443754	0.285585	0.0670314	img_Drone1__0_1770397082949733100.png
Drone1	1770397082301	51.0116	26.492	0.775282	0.956389	0.0298049	0.285716	0.0528924	img_Drone1__0_1770397083000515000.png
Drone1	1770397082349	51.5042	26.5273	0.6467	0.957538	0.0163422	0.285228	0.0387093	img_Drone1__0_1770397083050012000.png
Drone1	1770397082400	52.0023	26.5651	0.499194	0.958433	0.00236626	0.284393	0.0228431	img_Drone1__0_1770397083100445500.png
Drone1	1770397082451	52.4749	26.6025	0.340935	0.958888	-0.0111902	0.283494	0.00626219	img_Drone1__0_1770397083150648000.png
Drone1	1770397082508	52.9735	26.6431	0.151821	0.958788	-0.0257213	0.282655	-0.0130172	img_Drone1__0_1770397083207398500.png
Drone1	1770397082556	53.3696	26.6755	-0.0171336	0.958159	-0.0373377	0.282222	-0.0298089	img_Drone1__0_1770397083256006000.png
Drone1	1770397082604	53.7441	26.706	-0.194726	0.957006	-0.048279	0.28212	-0.0470752	img_Drone1__0_1770397083303482000.png
Drone1	1770397082661	54.161	26.7391	-0.416596	0.954946	-0.0602505	0.28249	-0.0681669	img_Drone1__0_1770397083361478600.png
Drone1	1770397082712	54.5083	26.7655	-0.625034	0.952466	-0.0698875	0.283297	-0.0875633	img_Drone1__0_1770397083412787800.png
Drone1	1770397082760	54.8131	26.7872	-0.829645	0.949588	-0.0779178	0.284462	-0.106264	img_Drone1__0_1770397083460666900.png
Drone1	1770397082811	55.1152	26.807	-1.05308	0.945965	-0.0852333	0.286106	-0.126606	img_Drone1__0_1770397083510921000.png
Drone1	1770397082862	55.3999	26.8243	-1.275	0.941773	-0.0911885	0.288119	-0.147433	img_Drone1__0_1770397083564544000.png
Drone1	1770397082913	55.6698	26.8396	-1.4915	0.937023	-0.0956905	0.290441	-0.168745	img_Drone1__0_1770397083614928300.png
Drone1	1770397082961	55.911	26.8524	-1.689	0.932052	-0.098546	0.292844	-0.189238	img_Drone1__0_1770397083664974100.png
Drone1	1770397083015	56.168	26.865	-1.90319	0.92588	-0.100126	0.295715	-0.212776	img_Drone1__0_1770397083719632500.png
Drone1	1770397083069	56.41	26.8763	-2.10838	0.9191	-0.0999829	0.298641	-0.236797	img_Drone1__0_1770397083771215000.png
Drone1	1770397083120	56.6249	26.886	-2.29342	0.913428	-0.0994133	0.297419	-0.259436	img_Drone1__0_1770397083821783000.png
Drone1	1770397083171	56.8276	26.8952	-2.4688	0.908791	-0.0991736	0.291331	-0.281761	img_Drone1__0_1770397083872988900.png
Drone1	1770397083219	57.0082	26.9035	-2.6243	0.911376	-0.129154	0.2591	-0.292542	img_Drone1__0_1770397083923078900.png
Drone1	1770397083273	57.2024	26.9117	-2.78512	0.916781	-0.173654	0.199572	-0.299213	img_Drone1__0_1770397083977287000.png
Drone1	1770397083321	57.3691	26.9168	-2.91421	0.918043	-0.208626	0.144375	-0.304675	img_Drone1__0_1770397084025543100.png
Drone1	1770397083372	57.5411	26.9185	-3.03718	0.915766	-0.241459	0.0843953	-0.309755	img_Drone1__0_1770397084074146500.png
Drone1	1770397083423	57.7081	26.9136	-3.14939	0.920233	-0.233196	0.010709	-0.314129	img_Drone1__0_1770397084126478600.png
Drone1	1770397083474	57.8696	26.8955	-3.2639	0.92674	-0.192864	-0.0718642	-0.314313	img_Drone1__0_1770397084177796400.png
Drone1	1770397083534	58.06	26.857	-3.40534	0.928448	-0.138401	-0.147432	-0.311598	img_Drone1__0_1770397084232547500.png
Drone1	1770397083573	58.1876	26.823	-3.50134	0.927668	-0.0992935	-0.185823	-0.308289	img_Drone1__0_1770397084277627300.png
Drone1	1770397083630	58.3835	26.7635	-3.645	0.922682	-0.0680698	-0.222125	-0.307709	img_Drone1__0_1770397084333998900.png
Drone1	1770397083681	58.5687	26.7026	-3.77186	0.9165	-0.0757393	-0.235206	-0.314595	img_Drone1__0_1770397084384423300.png
Drone1	1770397083735	58.7753	26.63	-3.90283	0.910198	-0.0924251	-0.240926	-0.323962	img_Drone1__0_1770397084437738800.png
Drone1	1770397083777	58.9429	26.5678	-4.0009	0.904719	-0.11415	-0.239556	-0.333266	img_Drone1__0_1770397084481409500.png
Drone1	1770397083831	59.1681	26.4773	-4.12557	0.891459	-0.177447	-0.221238	-0.353366	img_Drone1__0_1770397084534846400.png
Drone1	1770397083888	59.4165	26.3629	-4.26008	0.87626	-0.232602	-0.2031	-0.369884	img_Drone1__0_1770397084586870400.png
Drone1	1770397083939	59.6456	26.2403	-4.3832	0.864968	-0.266193	-0.191317	-0.379959	img_Drone1__0_1770397084643035700.png
Drone1	1770397083984	59.8515	26.1146	-4.49359	0.856955	-0.287411	-0.18346	-0.38648	img_Drone1__0_1770397084688832100.png
Drone1	1770397084032	60.0737	25.9616	-4.61264	0.850173	-0.303963	-0.176993	-0.391772	img_Drone1__0_1770397084736160700.png
Drone1	1770397084089	60.3399	25.7537	-4.75494	0.844043	-0.317917	-0.171183	-0.396505	img_Drone1__0_1770397084793685100.png
Drone1	1770397084137	60.5652	25.5562	-4.87486	0.840167	-0.326245	-0.167467	-0.399548	img_Drone1__0_1770397084841094600.png
Drone1	1770397084191	60.8191	25.3097	-5.00911	0.836872	-0.333001	-0.16423	-0.402224	img_Drone1__0_1770397084895470000.png
Drone1	1770397084242	61.0588	25.0535	-5.13452	0.834544	-0.337574	-0.161858	-0.404207	img_Drone1__0_1770397084947140100.png
Drone1	1770397084296	61.3123	24.7579	-5.26509	0.832693	-0.341067	-0.159888	-0.40587	img_Drone1__0_1770397084999071200.png
Drone1	1770397084341	61.523	24.4929	-5.37158	0.831515	-0.343216	-0.158572	-0.40699	img_Drone1__0_1770397085044182700.png
Drone1	1770397084392	61.761	24.1724	-5.48913	0.830479	-0.345045	-0.157358	-0.408028	img_Drone1__0_1770397085097670500.png
Drone1	1770397084446	62.012	23.8106	-5.60928	0.829645	-0.34647	-0.156324	-0.408914	img_Drone1__0_1770397085149851500.png
Drone1	1770397084497	62.2479	23.448	-5.71804	0.829042	-0.347467	-0.155534	-0.409591	img_Drone1__0_1770397085201753600.png
Drone1	1770397084548	62.4827	23.066	-5.82163	0.828575	-0.348218	-0.154888	-0.410143	img_Drone1__0_1770397085251085500.png
Drone1	1770397084596	62.7026	22.6891	-5.9139	0.82823	-0.348759	-0.154387	-0.41057	img_Drone1__0_1770397085300759500.png
Drone1	1770397084644	62.9214	22.2959	-6.00066	0.827955	-0.349178	-0.153969	-0.410925	img_Drone1__0_1770397085347097100.png
Drone1	1770397084698	63.1662	21.8346	-6.09118	0.827711	-0.349543	-0.153581	-0.411251	img_Drone1__0_1770397085402105400.png
Drone1	1770397084755	63.4229	21.3266	-6.17801	0.827511	-0.349834	-0.153248	-0.411529	img_Drone1__0_1770397085458466800.png
Drone1	1770397084803	63.6378	20.8825	-6.24374	0.827378	-0.350025	-0.153018	-0.41172	img_Drone1__0_1770397085508389000.png
Drone1	1770397084857	63.878	20.3655	-6.30921	0.827259	-0.350194	-0.152804	-0.411896	img_Drone1__0_1770397085563175900.png
Drone1	1770397084908	64.1033	19.8608	-6.36241	0.827169	-0.350319	-0.152637	-0.412032	img_Drone1__0_1770397085613978500.png
Drone1	1770397084956	64.3141	19.3716	-6.40454	0.8271	-0.350413	-0.152507	-0.412138	img_Drone1__0_1770397085663830700.png
Drone1	1770397085004	64.5235	18.869	-6.43871	0.827044	-0.35049	-0.152398	-0.412225	img_Drone1__0_1770397085712454300.png
Drone1	1770397085052	64.7316	18.3531	-6.4647	0.826998	-0.350552	-0.152306	-0.412298	img_Drone1__0_1770397085760924900.png
Drone1	1770397085103	64.9511	17.7909	-6.48313	0.826959	-0.350606	-0.152226	-0.412362	img_Drone1__0_1770397085811711100.png
Drone1	1770397085160	65.1946	17.1457	-6.49227	0.826923	-0.350654	-0.152152	-0.41242	img_Drone1__0_1770397085867040500.png
Drone1	1770397085208	65.398	16.5889	-6.49041	0.826899	-0.350686	-0.152101	-0.412459	img_Drone1__0_1770397085916066200.png
Drone1	1770397085265	65.6376	15.9118	-6.47664	0.826876	-0.350717	-0.152052	-0.412498	img_Drone1__0_1770397085973672800.png
Drone1	1770397085310	65.8254	15.3654	-6.45679	0.826861	-0.350737	-0.152019	-0.412522	img_Drone1__0_1770397086016676400.png
Drone1	1770397085361	66.0365	14.7337	-6.4246	0.826847	-0.350756	-0.151989	-0.412546	img_Drone1__0_1770397086068643100.png
Drone1	1770397085409	66.2336	14.1273	-6.38479	0.826836	-0.35077	-0.151965	-0.412564	img_Drone1__0_1770397086118190000.png
Drone1	1770397085460	66.4413	13.4704	-6.33232	0.826827	-0.350783	-0.151944	-0.41258	img_Drone1__0_1770397086168395100.png
Drone1	1770397085514	66.6592	12.7611	-6.26526	0.826818	-0.350794	-0.151926	-0.412593	img_Drone1__0_1770397086220537000.png
Drone1	1770397085562	66.8512	12.1189	-6.19565	0.826813	-0.350802	-0.151913	-0.412603	img_Drone1__0_1770397086270014900.png
Drone1	1770397085619	67.077	11.342	-6.10073	0.826807	-0.350809	-0.1519	-0.412613	img_Drone1__0_1770397086326560200.png
Drone1	1770397085673	67.2888	10.592	-5.99847	0.826803	-0.350815	-0.151891	-0.41262	img_Drone1__0_1770397086380266500.png
Drone1	1770397085712	67.4404	10.042	-5.91715	0.8268	-0.350818	-0.151885	-0.412624	img_Drone1__0_1770397086421098800.png
Drone1	1770397085769	67.66	9.22555	-5.78701	0.826797	-0.350823	-0.151878	-0.412629	img_Drone1__0_1770397086477598200.png
Drone1	1770397085814	67.8316	8.5706	-5.6748	0.826795	-0.350825	-0.151873	-0.412632	img_Drone1__0_1770397086523343300.png
Drone1	1770397085871	68.0467	7.72799	-5.52067	0.826793	-0.350828	-0.151868	-0.412636	img_Drone1__0_1770397086578891400.png
Drone1	1770397085928	68.2593	6.87098	-5.35316	0.826792	-0.35083	-0.151864	-0.412639	img_Drone1__0_1770397086631709500.png
Drone1	1770397085973	68.4253	6.18434	-5.21148	0.826791	-0.350832	-0.151862	-0.41264	img_Drone1__0_1770397086681187600.png
Drone1	1770397086024	68.6115	5.39552	-5.04088	0.82679	-0.350833	-0.15186	-0.412642	img_Drone1__0_1770397086731789100.png
Drone1	1770397086078	68.8063	4.5481	-4.84864	0.826789	-0.350834	-0.151858	-0.412644	img_Drone1__0_1770397086785656100.png
Drone1	1770397086126	68.9775	3.78442	-4.66779	0.826788	-0.350835	-0.151856	-0.412645	img_Drone1__0_1770397086834028900.png
Drone1	1770397086177	69.1574	2.96235	-4.46539	0.826788	-0.350836	-0.151855	-0.412646	img_Drone1__0_1770397086884293100.png
Drone1	1770397086228	69.335	2.12941	-4.25247	0.826787	-0.350836	-0.151854	-0.412646	img_Drone1__0_1770397086937596200.png
Drone1	1770397086279	69.5105	1.2857	-4.0291	0.826787	-0.350837	-0.151853	-0.412647	img_Drone1__0_1770397086987777300.png
Drone1	1770397086333	69.6939	0.380708	-3.78123	0.826787	-0.350837	-0.151852	-0.412647	img_Drone1__0_1770397087041318000.png
Drone1	1770397086381	69.8549	-0.433684	-3.55117	0.826787	-0.350838	-0.151852	-0.412647	img_Drone1__0_1770397087088766000.png
Drone1	1770397086429	70.0138	-1.25737	-3.31199	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087138005900.png
Drone1	1770397086486	70.1999	-2.24745	-3.01618	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087194889900.png
Drone1	1770397086537	70.364	-3.14422	-2.74076	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087245441800.png
Drone1	1770397086585	70.5163	-3.99757	-2.47231	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087293370600.png
Drone1	1770397086633	70.6666	-4.85988	-2.19497	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087342369500.png
Drone1	1770397086687	70.8332	-5.84059	-1.87242	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087393982300.png
Drone1	1770397086741	70.9971	-6.83245	-1.53878	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087450347000.png
Drone1	1770397086789	71.1407	-7.72337	-1.23298	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087498798800.png
Drone1	1770397086843	71.2996	-8.73598	-0.878648	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087551326200.png
Drone1	1770397086897	71.4559	-9.75942	-0.513488	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087600450000.png
Drone1	1770397086942	71.5841	-10.6205	-0.200985	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087651324300.png
Drone1	1770397086996	71.7354	-11.6635	0.183782	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087703354200.png
Drone1	1770397087044	71.8676	-12.5995	0.534664	0.826787	-0.350838	-0.151851	-0.412647	img_Drone1__0_1770397087754296100.png
Drone1	1770397087098	71.9771	-13.3934	0.833018	0.826567	-0.351045	-0.152227	-0.412772	img_Drone1__0_1770397087805688400.png
Drone1	1770397087149	71.9759	-13.3854	0.817633	0.821089	-0.35423	-0.159812	-0.418083	img_Drone1__0_1770397087856764500.png
Drone1	1770397087200	71.9746	-13.3766	0.809622	0.81388	-0.355136	-0.165961	-0.428876	img_Drone1__0_1770397087907794600.png
Drone1	1770397087248	71.9736	-13.3679	0.805326	0.811261	-0.346423	-0.174985	-0.437296	img_Drone1__0_1770397087956137300.png
Drone1	1770397087299	71.9878	-13.4685	0.818036	0.817132	-0.316092	-0.192647	-0.441892	img_Drone1__0_1770397088006477600.png
Drone1	1770397087344	72.0194	-13.6897	0.846282	0.823462	-0.283455	-0.208141	-0.445243	img_Drone1__0_1770397088054338800.png
Drone1	1770397087401	72.0646	-14.002	0.887444	0.839209	-0.217593	-0.195931	-0.458249	img_Drone1__0_1770397088110051200.png
Drone1	1770397087458	72.1162	-14.3522	0.932117	0.84992	-0.156289	-0.183392	-0.46859	img_Drone1__0_1770397088166857200.png
Drone1	1770397087509	72.1575	-14.6259	0.968427	0.858545	-0.0883732	-0.167234	-0.476575	img_Drone1__0_1770397088214250400.png
Drone1	1770397087551	72.1849	-14.8038	0.992007	0.862127	-0.0434463	-0.156391	-0.47999	img_Drone1__0_1770397088259317200.png
Drone1	1770397087602	72.1797	-14.7697	0.983983	0.866354	-0.00212691	-0.142315	-0.47872	img_Drone1__0_1770397088311768500.png
Drone1	1770397087656	72.1826	-14.7864	0.991847	0.870956	0.0316457	-0.120281	-0.47536	img_Drone1__0_1770397088364436700.png
Drone1	1770397087716	72.1893	-14.8255	0.999483	0.875312	0.0587381	-0.0905415	-0.47136	img_Drone1__0_1770397088426264800.png
Drone1	1770397087758	72.2112	-14.9483	1.02198	0.878397	0.0782674	-0.0599482	-0.467654	img_Drone1__0_1770397088466224700.png
Drone1	1770397087806	72.2255	-15.0247	1.03391	0.880816	0.0975064	-0.0216067	-0.462805	img_Drone1__0_1770397088515753500.png
Drone1	1770397087860	72.234	-15.0646	1.01419	0.882805	0.109738	0.0128307	-0.456561	img_Drone1__0_1770397088568523900.png
Drone1	1770397087917	72.2528	-15.1448	1.00154	0.884585	0.11604	0.0390144	-0.450024	img_Drone1__0_1770397088626337300.png
Drone1	1770397087962	72.285	-15.2734	0.996491	0.885898	0.118442	0.0575894	-0.444791	img_Drone1__0_1770397088671053700.png
Drone1	1770397088010	72.3195	-15.4025	0.983375	0.887106	0.118431	0.0707342	-0.44047	img_Drone1__0_1770397088720591900.png
Drone1	1770397088061	72.3555	-15.5313	0.964957	0.888336	0.11653	0.0794141	-0.437004	img_Drone1__0_1770397088769784100.png
Drone1	1770397088124	72.3985	-15.6799	0.941557	0.88272	0.156396	0.0896174	-0.433951	img_Drone1__0_1770397088829103400.png
Drone1	1770397088166	72.4267	-15.774	0.933392	0.871732	0.210292	0.101516	-0.430762	img_Drone1__0_1770397088876124000.png
Drone1	1770397088217	72.4448	-15.8315	0.891023	0.861802	0.249829	0.109164	-0.427745	img_Drone1__0_1770397088925420200.png
Drone1	1770397088265	72.4596	-15.8742	0.885577	0.871496	0.214571	0.106579	-0.427896	img_Drone1__0_1770397088973354900.png
Drone1	1770397088319	72.4925	-15.9556	0.885072	0.882554	0.165836	0.0949672	-0.429625	img_Drone1__0_1770397089028732500.png
Drone1	1770397088370	72.5229	-16.0211	0.883547	0.888864	0.131524	0.0855344	-0.430472	img_Drone1__0_1770397089079850600.png
Drone1	1770397088424	72.5542	-16.0825	0.885639	0.893022	0.104168	0.0770208	-0.430962	img_Drone1__0_1770397089133342200.png
Drone1	1770397088469	72.5793	-16.1286	0.890492	0.895288	0.0865862	0.0708145	-0.431215	img_Drone1__0_1770397089178141900.png
Drone1	1770397088526	72.6097	-16.1814	0.899765	0.897198	0.0694036	0.0639075	-0.431434	img_Drone1__0_1770397089233857900.png
Drone1	1770397088574	72.634	-16.2216	0.909445	0.898274	0.0582564	0.0588228	-0.431567	img_Drone1__0_1770397089282769500.png
Drone1	1770397088622	72.6572	-16.2583	0.920203	0.899038	0.0494056	0.0542975	-0.431673	img_Drone1__0_1770397089332389300.png
Drone1	1770397088679	72.6831	-16.2979	0.933784	0.899678	0.0411606	0.0495311	-0.431777	img_Drone1__0_1770397089388468100.png
Drone1	1770397088724	72.7023	-16.3266	0.944805	0.900045	0.0359832	0.0461588	-0.431849	img_Drone1__0_1770397089434538200.png
Drone1	1770397088772	72.7216	-16.3548	0.956635	0.900344	0.031456	0.0428838	-0.431917	img_Drone1__0_1770397089482743600.png
Drone1	1770397088829	72.7431	-16.3856	0.970585	0.900611	0.0271135	0.0393642	-0.43199	img_Drone1__0_1770397089539376300.png
Drone1	1770397088880	72.7611	-16.4108	0.982845	0.900793	0.0239605	0.0365074	-0.432048	img_Drone1__0_1770397089591146300.png
Drone1	1770397088934	72.7788	-16.4353	0.995504	0.900944	0.0212001	0.0337426	-0.432102	img_Drone1__0_1770397089643498000.png
Drone1	1770397088976	72.7917	-16.453	1.00508	0.901039	0.0193784	0.0317559	-0.432139	img_Drone1__0_1770397089688524100.png
Drone1	1770397089033	72.8081	-16.4753	1.01766	0.901145	0.0172661	0.0292632	-0.432184	img_Drone1__0_1770397089744287700.png
Drone1	1770397089084	72.8217	-16.4937	1.02849	0.901222	0.0156577	0.0272114	-0.432219	img_Drone1__0_1770397089794474400.png
Drone1	1770397089132	72.8336	-16.5098	1.03831	0.901282	0.0143385	0.0254191	-0.432249	img_Drone1__0_1770397089844044000.png
Drone1	1770397089186	72.8461	-16.5265	1.0489	0.901339	0.0130379	0.0235488	-0.432277	img_Drone1__0_1770397089896057400.png
Drone1	1770397089237	72.8571	-16.5412	1.05848	0.901384	0.0119562	0.0219123	-0.432301	img_Drone1__0_1770397089949123500.png
Drone1	1770397089291	72.868	-16.5555	1.06817	0.901424	0.0109391	0.0203052	-0.432322	img_Drone1__0_1770397090003741900.png
Drone1	1770397089339	72.8769	-16.5674	1.0764	0.901455	0.0101279	0.0189767	-0.432339	img_Drone1__0_1770397090050973400.png
Drone1	1770397089396	72.8868	-16.5804	1.08572	0.901485	0.00926082	0.0175116	-0.432356	img_Drone1__0_1770397090106742200.png
Drone1	1770397089444	72.8945	-16.5905	1.0932	0.901507	0.00860019	0.0163657	-0.432369	img_Drone1__0_1770397090155452500.png
Drone1	1770397089486	72.9008	-16.5989	1.09947	0.901524	0.00806767	0.0154243	-0.432378	img_Drone1__0_1770397090199227800.png
Drone1	1770397089552	72.91	-16.611	1.10883	0.901547	0.00730597	0.0140521	-0.432391	img_Drone1__0_1770397090258068600.png
Drone1	1770397089594	72.9154	-16.6181	1.11449	0.90156	0.00686365	0.0132424	-0.432398	img_Drone1__0_1770397090305178800.png
Drone1	1770397089642	72.9212	-16.6257	1.12068	0.901572	0.00639399	0.0123733	-0.432405	img_Drone1__0_1770397090353654900.png
Drone1	1770397089696	72.9275	-16.6335	1.12631	0.899884	0.0554195	-0.0123025	-0.432419	img_Drone1__0_1770397090406562300.png
Drone1	1770397089747	72.9354	-16.6381	1.12352	0.893809	0.0953114	-0.0662984	-0.433157	img_Drone1__0_1770397090458980700.png
Drone1	1770397089804	72.9529	-16.6388	1.10991	0.880315	0.111729	-0.154957	-0.434223	img_Drone1__0_1770397090515010600.png
Drone1	1770397089849	72.9791	-16.637	1.08871	0.867518	0.114353	-0.214394	-0.434017	img_Drone1__0_1770397090560171600.png
Drone1	1770397089900	73.0266	-16.6344	1.0552	0.855115	0.114875	-0.261511	-0.43266	img_Drone1__0_1770397090611402100.png
Drone1	1770397089957	73.1059	-16.6328	1.00719	0.844039	0.11276	-0.298084	-0.431311	img_Drone1__0_1770397090664290400.png
Drone1	1770397090005	73.1964	-16.634	0.959569	0.836908	0.109761	-0.319536	-0.43062	img_Drone1__0_1770397090718011200.png
Drone1	1770397090053	73.3095	-16.6385	0.906607	0.831453	0.106246	-0.334966	-0.430344	img_Drone1__0_1770397090765702500.png
Drone1	1770397090104	73.4549	-16.6475	0.845676	0.827113	0.102381	-0.346637	-0.430401	img_Drone1__0_1770397090818267300.png
Drone1	1770397090155	73.6264	-16.6616	0.781051	0.823922	0.0986791	-0.354849	-0.430693	img_Drone1__0_1770397090868202700.png
Drone1	1770397090209	73.836	-16.6825	0.709727	0.821477	0.095128	-0.360898	-0.431138	img_Drone1__0_1770397090922838600.png
Drone1	1770397090257	74.0462	-16.7065	0.644712	0.819898	0.0923648	-0.364663	-0.431574	img_Drone1__0_1770397090970875200.png
Drone1	1770397090305	74.2784	-16.7359	0.578945	0.818735	0.0899876	-0.367353	-0.432004	img_Drone1__0_1770397091019559700.png
Drone1	1770397090362	74.5818	-16.7777	0.50085	0.817746	0.0876438	-0.369565	-0.432472	img_Drone1__0_1770397091074762200.png
Drone1	1770397090416	74.8962	-16.8243	0.427849	0.817093	0.0858557	-0.370976	-0.432856	img_Drone1__0_1770397091128236800.png
Drone1	1770397090467	75.2164	-16.8746	0.360645	0.816657	0.0845006	-0.371892	-0.43316	img_Drone1__0_1770397091179756000.png
Drone1	1770397090515	75.5378	-16.9274	0.299637	0.816362	0.0834758	-0.372494	-0.433397	img_Drone1__0_1770397091228695400.png
Drone1	1770397090560	75.8561	-16.9816	0.244973	0.81616	0.0827004	-0.372897	-0.433579	img_Drone1__0_1770397091273932400.png
Drone1	1770397090614	76.2591	-17.0525	0.183305	0.815988	0.0819649	-0.373233	-0.433754	img_Drone1__0_1770397091326920200.png
Drone1	1770397090671	76.7086	-17.1342	0.123688	0.815864	0.0813742	-0.373468	-0.433895	img_Drone1__0_1770397091383412200.png
Drone1	1770397090716	77.0803	-17.2035	0.0811658	0.815797	0.0810146	-0.373594	-0.433981	img_Drone1__0_1770397091429115000.png
Drone1	1770397090770	77.5453	-17.2922	0.0360517	0.815741	0.0806808	-0.373698	-0.434059	img_Drone1__0_1770397091482601600.png
Drone1	1770397090821	78.0028	-17.3812	-7.6052e-05	0.815706	0.0804426	-0.373763	-0.434114	img_Drone1__0_1770397091535193800.png
Drone1	1770397090881	78.5632	-17.4923	-0.0338147	0.815679	0.0802355	-0.373812	-0.43416	img_Drone1__0_1770397091593109000.png
Drone1	1770397090923	78.9693	-17.5741	-0.0514067	0.815667	0.0801267	-0.373835	-0.434183	img_Drone1__0_1770397091635372800.png
Drone1	1770397090968	79.4166	-17.6653	-0.0644371	0.815658	0.0800358	-0.373852	-0.434201	img_Drone1__0_1770397091681431200.png
Drone1	1770397091025	80.0008	-17.7861	-0.0718879	0.815652	0.0799501	-0.373865	-0.434218	img_Drone1__0_1770397091739923600.png
Drone1	1770397091079	80.572	-17.9056	-0.0691921	0.815649	0.0798919	-0.373873	-0.434228	img_Drone1__0_1770397091791328500.png
Drone1	1770397091124	81.0609	-18.0091	-0.059414	0.815647	0.0798562	-0.373877	-0.434233	img_Drone1__0_1770397091837157000.png
